Circuit delay: 913.67 ps

Gate slacks:
NOT-n237: 983.19 ps
NOT-n238: 983.19 ps
INP-n239: 1005.04 ps
INP-n240: 1005.04 ps
INP-n241: 1005.04 ps
INP-n242: 1005.04 ps
INP-n243: 1005.04 ps
INP-n244: 1005.04 ps
INP-n245: 1005.04 ps
INP-n246: 1005.04 ps
INP-n247: 1005.04 ps
INP-n248: 1005.04 ps
INP-n249: 1005.04 ps
INP-n250: 1005.04 ps
INP-n251: 1005.04 ps
INP-n252: 1005.04 ps
INP-n253: 1005.04 ps
INP-n254: 1005.04 ps
INP-n255: 1005.04 ps
INP-n256: 1005.04 ps
INP-n257: 1005.04 ps
AND-n258: 952.53 ps
NOT-n259: 952.53 ps
NOT-n261: 881.19 ps
INP-n262: 1005.04 ps
INP-n263: 1005.04 ps
INP-n264: 1005.04 ps
INP-n265: 1005.04 ps
INP-n266: 1005.04 ps
INP-n267: 1005.04 ps
INP-n268: 1005.04 ps
INP-n269: 1005.04 ps
INP-n270: 1005.04 ps
INP-n271: 1005.04 ps
INP-n272: 1005.04 ps
INP-n273: 1005.04 ps
INP-n274: 1005.04 ps
INP-n275: 1005.04 ps
INP-n276: 1005.04 ps
INP-n277: 1005.04 ps
INP-n278: 1005.04 ps
INP-n279: 1005.04 ps
BUFF-n280: 729.87 ps
BUFF-n282: 684.48 ps
BUFF-n284: 719.35 ps
BUFF-n286: 754.91 ps
BUFF-n288: 776.77 ps
BUFF-n290: 776.77 ps
BUFF-n295: 487.70 ps
BUFF-n297: 729.87 ps
BUFF-n299: 779.80 ps
BUFF-n301: 769.27 ps
BUFF-n303: 760.28 ps
BUFF-n305: 776.77 ps
BUFF-n308: 91.37 ps
BUFF-n311: 560.99 ps
BUFF-n319: 819.47 ps
BUFF-n321: 719.35 ps
BUFF-n323: 684.48 ps
BUFF-n325: 872.04 ps
BUFF-n329: 283.61 ps
BUFF-n331: 487.70 ps
BUFF-n335: 973.24 ps
BUFF-n337: 973.24 ps
BUFF-n350: 973.24 ps
BUFF-n367: 973.24 ps
BUFF-n369: 973.24 ps
BUFF-n384: 973.24 ps
BUFF-n391: 951.46 ps
BUFF-n395: 533.47 ps
BUFF-n397: 488.97 ps
BUFF-n401: 743.17 ps
BUFF-n409: 973.24 ps
BUFF-n411: 973.24 ps
INP-n452: 942.26 ps
AND-n456: 91.37 ps
NOT-n462: 91.37 ps
NOT-n466: 165.20 ps
AND-n468: 165.20 ps
AND-n471: 91.37 ps
OR-n473: 91.37 ps
BUFF-n475: 94.88 ps
BUFF-n480: 897.14 ps
INP-n483: 920.62 ps
AND-n486: 827.61 ps
NOT-n487: 827.61 ps
AND-n490: 211.38 ps
AND-n492: 211.38 ps
NOT-n493: 211.38 ps
AND-n496: 170.84 ps
AND-n498: 170.84 ps
NOT-n499: 170.84 ps
AND-n502: 166.98 ps
AND-n504: 166.98 ps
NOT-n505: 166.98 ps
AND-n508: 163.12 ps
AND-n510: 163.12 ps
NOT-n511: 163.12 ps
BUFF-n516: 683.52 ps
OR-n519: 127.46 ps
AND-n521: 127.46 ps
NOT-n522: 127.46 ps
OR-n525: 123.60 ps
AND-n527: 123.60 ps
NOT-n528: 123.60 ps
AND-n531: 139.05 ps
AND-n533: 139.05 ps
NOT-n534: 139.05 ps
AND-n537: 135.16 ps
AND-n539: 135.16 ps
NOT-n540: 135.16 ps
INP-n543: 216.12 ps
AND-n546: 880.41 ps
NOT-n547: 880.41 ps
AND-n550: 762.69 ps
NOT-n551: 762.69 ps
AND-n552: 762.69 ps
NOT-n553: 762.69 ps
AND-n554: 762.69 ps
AND-n558: 872.04 ps
INP-n559: 736.75 ps
NOT-n560: 736.75 ps
NAND-n562: 531.98 ps
INP-n567: 840.02 ps
NAND-n569: 449.46 ps
NAND-n570: 460.62 ps
NAND-n571: 449.46 ps
NOT-n575: 449.46 ps
NAND-n578: 441.80 ps
NAND-n579: 437.74 ps
NAND-n580: 437.74 ps
NOT-n584: 437.74 ps
NAND-n587: 430.51 ps
NAND-n588: 419.34 ps
NAND-n589: 419.34 ps
BUFF-n592: 531.98 ps
NOT-n596: 531.98 ps
NAND-n599: 514.51 ps
NAND-n600: 525.67 ps
NAND-n601: 514.51 ps
NOT-n605: 514.51 ps
NAND-n608: 491.76 ps
NAND-n609: 487.70 ps
NAND-n610: 487.70 ps
BUFF-n613: 419.34 ps
NOT-n616: 419.34 ps
BUFF-n617: 419.34 ps
NOT-n620: 419.34 ps
BUFF-n621: 487.70 ps
NOT-n624: 487.70 ps
BUFF-n625: 487.70 ps
NOT-n628: 487.70 ps
AND-n629: 419.34 ps
AND-n630: 428.33 ps
NOR-n631: 419.34 ps
AND-n632: 419.34 ps
AND-n633: 428.33 ps
NOR-n634: 419.34 ps
AND-n635: 487.70 ps
AND-n636: 496.68 ps
NOR-n637: 487.70 ps
AND-n638: 487.70 ps
AND-n639: 496.68 ps
NOR-n640: 487.70 ps
NAND-n641: 419.34 ps
NAND-n642: 430.54 ps
NAND-n643: 419.34 ps
NOT-n644: 419.34 ps
NAND-n645: 597.24 ps
NAND-n646: 586.01 ps
NAND-n647: 586.01 ps
NAND-n648: 487.70 ps
NAND-n649: 498.93 ps
NAND-n650: 487.70 ps
INP-n651: 216.12 ps
BUFF-n654: 942.26 ps
BUFF-n655: 419.39 ps
BUFF-n658: 431.37 ps
INP-n661: 897.14 ps
NAND-n664: 148.57 ps
NAND-n665: 159.74 ps
NAND-n666: 148.57 ps
AND-n671: 215.01 ps
AND-n674: 188.16 ps
AND-n675: 191.66 ps
AND-n676: 211.13 ps
OR-n677: 191.66 ps
AND-n679: 191.66 ps
AND-n680: 148.57 ps
NAND-n681: 151.81 ps
AND-n682: 148.57 ps
NAND-n683: 151.81 ps
NAND-n684: 163.01 ps
OR-n685: 148.57 ps
NAND-n686: 463.85 ps
NOT-n687: 463.85 ps
AND-n688: 463.85 ps
NOT-n690: 463.85 ps
OR-n693: 123.94 ps
AND-n695: 123.94 ps
NOT-n696: 123.94 ps
OR-n699: 120.08 ps
AND-n701: 120.08 ps
NOT-n702: 120.08 ps
AND-n705: 135.54 ps
AND-n707: 135.54 ps
NOT-n708: 135.54 ps
AND-n711: 131.65 ps
AND-n713: 131.65 ps
NOT-n714: 131.65 ps
AND-n717: 207.87 ps
AND-n719: 207.87 ps
NOT-n720: 207.87 ps
AND-n723: 167.32 ps
AND-n725: 167.32 ps
NOT-n726: 167.32 ps
AND-n729: 163.46 ps
AND-n731: 163.46 ps
NOT-n732: 163.46 ps
AND-n735: 159.61 ps
AND-n737: 159.61 ps
NOT-n738: 159.61 ps
BUFF-n742: 168.71 ps
NOT-n743: 163.12 ps
BUFF-n748: 422.91 ps
BUFF-n749: 123.60 ps
NOT-n753: 123.60 ps
AND-n763: 127.46 ps
AND-n765: 146.30 ps
AND-n767: 123.60 ps
AND-n769: 142.44 ps
BUFF-n772: 318.59 ps
NOT-n784: 318.59 ps
BUFF-n795: 318.59 ps
NOT-n807: 318.59 ps
AND-n818: 468.94 ps
AND-n819: 468.94 ps
AND-n820: 468.94 ps
AND-n821: 508.60 ps
AND-n822: 380.37 ps
AND-n823: 380.37 ps
AND-n824: 380.37 ps
AND-n825: 420.03 ps
AND-n826: 332.15 ps
AND-n827: 332.15 ps
AND-n828: 332.15 ps
AND-n829: 371.81 ps
AND-n830: 332.94 ps
AND-n831: 332.94 ps
AND-n832: 332.94 ps
AND-n833: 372.61 ps
AND-n834: 318.59 ps
AND-n835: 318.59 ps
AND-n836: 318.59 ps
AND-n837: 358.25 ps
OR-n838: 468.94 ps
OR-n841: 380.37 ps
OR-n846: 332.15 ps
NOT-n852: 531.98 ps
OR-n854: 332.94 ps
OR-n857: 318.59 ps
INP-n860: 930.65 ps
NOT-n865: 930.65 ps
INP-n868: 872.63 ps
NOT-n875: 872.63 ps
AND-n881: 872.63 ps
AND-n882: 893.39 ps
AND-n883: 725.02 ps
AND-n884: 487.70 ps
AND-n885: 734.73 ps
AND-n886: 684.48 ps
AND-n887: 730.17 ps
AND-n889: 719.35 ps
AND-n891: 729.87 ps
AND-n893: 740.51 ps
OR-n894: 872.63 ps
OR-n895: 487.70 ps
OR-n896: 684.48 ps
OR-n897: 719.35 ps
OR-n898: 729.87 ps
NAND-n899: 127.88 ps
NAND-n900: 139.05 ps
NAND-n901: 127.88 ps
AND-n907: 235.26 ps
NAND-n908: 131.74 ps
NAND-n909: 142.90 ps
NAND-n910: 131.74 ps
AND-n915: 208.41 ps
NAND-n916: 135.59 ps
NAND-n917: 146.76 ps
NAND-n918: 135.59 ps
AND-n922: 208.41 ps
AND-n924: 175.85 ps
NAND-n925: 189.41 ps
NAND-n926: 200.60 ps
NAND-n927: 189.41 ps
NAND-n928: 119.81 ps
NAND-n929: 130.98 ps
NAND-n930: 119.81 ps
AND-n937: 231.13 ps
NAND-n938: 123.70 ps
NAND-n939: 134.86 ps
NAND-n940: 123.70 ps
AND-n946: 204.27 ps
NAND-n947: 94.88 ps
NAND-n948: 106.05 ps
NAND-n949: 94.88 ps
AND-n954: 171.60 ps
NAND-n955: 98.74 ps
NAND-n956: 109.91 ps
NAND-n957: 98.74 ps
AND-n961: 139.00 ps
NAND-n962: 141.57 ps
NAND-n963: 152.77 ps
NAND-n964: 141.57 ps
AND-n967: 160.23 ps
AND-n968: 177.70 ps
NOT-n969: 177.70 ps
AND-n970: 162.69 ps
AND-n971: 162.69 ps
AND-n972: 127.88 ps
OR-n973: 127.88 ps
NOT-n976: 127.88 ps
AND-n977: 112.50 ps
AND-n978: 155.49 ps
AND-n979: 155.49 ps
AND-n980: 94.88 ps
AND-n981: 94.88 ps
OR-n982: 94.88 ps
AND-n983: 112.50 ps
OR-n984: 94.88 ps
NOT-n987: 94.88 ps
NAND-n988: 127.88 ps
AND-n989: 94.88 ps
AND-n990: 103.87 ps
OR-n991: 94.88 ps
BUFF-n994: 419.39 ps
BUFF-n995: 120.08 ps
NOT-n999: 120.08 ps
BUFF-n1005: 165.20 ps
NOT-n1006: 159.61 ps
AND-n1012: 123.94 ps
AND-n1014: 142.79 ps
AND-n1016: 120.08 ps
AND-n1018: 138.93 ps
AND-n1025: 419.34 ps
NOT-n1027: 419.34 ps
NOT-n1028: 468.94 ps
NOT-n1031: 380.37 ps
NOT-n1035: 332.15 ps
BUFF-n1041: 332.94 ps
NOT-n1043: 332.94 ps
BUFF-n1049: 318.59 ps
NOT-n1051: 318.59 ps
BUFF-n1057: 216.12 ps
BUFF-n1060: 217.63 ps
NOT-n1062: 477.57 ps
BUFF-n1066: 249.68 ps
NOT-n1068: 494.58 ps
BUFF-n1072: 245.79 ps
NOT-n1074: 494.50 ps
BUFF-n1078: 296.41 ps
NOT-n1080: 494.50 ps
INP-n1083: 973.24 ps
AND-n1085: 419.34 ps
NOT-n1087: 673.54 ps
AND-n1088: 91.37 ps
AND-n1089: 91.37 ps
NAND-n1091: 673.54 ps
NOT-n1092: 673.54 ps
AND-n1093: 673.54 ps
AND-n1094: 674.91 ps
AND-n1096: 668.66 ps
NAND-n1098: 145.06 ps
NAND-n1099: 156.23 ps
NAND-n1100: 145.06 ps
AND-n1104: 211.50 ps
AND-n1106: 184.65 ps
AND-n1107: 188.15 ps
AND-n1108: 207.61 ps
OR-n1109: 188.15 ps
AND-n1110: 188.15 ps
AND-n1111: 145.06 ps
NAND-n1112: 148.30 ps
AND-n1113: 145.06 ps
NAND-n1114: 148.30 ps
NAND-n1115: 159.50 ps
OR-n1116: 145.06 ps
NAND-n1117: 124.37 ps
NAND-n1118: 135.53 ps
NAND-n1119: 124.37 ps
AND-n1125: 231.75 ps
NAND-n1126: 128.22 ps
NAND-n1127: 139.39 ps
NAND-n1128: 128.22 ps
AND-n1133: 204.89 ps
NAND-n1134: 132.08 ps
NAND-n1135: 143.25 ps
NAND-n1136: 132.08 ps
AND-n1140: 204.89 ps
AND-n1142: 172.34 ps
NAND-n1143: 185.89 ps
NAND-n1144: 197.09 ps
NAND-n1145: 185.89 ps
NAND-n1146: 116.29 ps
NAND-n1147: 127.46 ps
NAND-n1148: 116.29 ps
AND-n1155: 227.61 ps
NAND-n1156: 120.18 ps
NAND-n1157: 131.35 ps
NAND-n1158: 120.18 ps
AND-n1164: 200.75 ps
NAND-n1165: 91.37 ps
NAND-n1166: 102.54 ps
NAND-n1167: 91.37 ps
AND-n1172: 168.08 ps
NAND-n1173: 95.23 ps
NAND-n1174: 106.40 ps
NAND-n1175: 95.23 ps
AND-n1179: 135.49 ps
NAND-n1180: 138.05 ps
NAND-n1181: 149.25 ps
NAND-n1182: 138.05 ps
AND-n1184: 156.71 ps
AND-n1185: 174.19 ps
NOT-n1186: 174.19 ps
AND-n1187: 159.17 ps
AND-n1188: 159.17 ps
AND-n1189: 124.37 ps
OR-n1190: 124.37 ps
NOT-n1193: 124.37 ps
AND-n1194: 108.98 ps
AND-n1195: 151.97 ps
AND-n1196: 151.97 ps
AND-n1197: 91.37 ps
AND-n1198: 91.37 ps
OR-n1199: 91.37 ps
AND-n1200: 108.98 ps
OR-n1201: 91.37 ps
NOT-n1204: 91.37 ps
NAND-n1205: 124.37 ps
AND-n1206: 91.37 ps
AND-n1207: 100.36 ps
OR-n1208: 91.37 ps
NAND-n1213: 668.66 ps
NAND-n1218: 674.91 ps
NAND-n1221: 91.37 ps
AND-n1225: 668.66 ps
AND-n1227: 668.66 ps
OR-n1228: 668.66 ps
AND-n1232: 674.91 ps
AND-n1234: 674.91 ps
OR-n1235: 674.91 ps
AND-n1238: 91.37 ps
AND-n1239: 91.37 ps
OR-n1240: 91.37 ps
NOT-n1243: 668.66 ps
NOT-n1245: 674.91 ps
NOT-n1247: 91.37 ps
BUFF-n1250: 250.92 ps
AND-n1251: 762.69 ps
NOT-n1253: 762.69 ps
AND-n1254: 762.69 ps
NOT-n1256: 762.69 ps
BUFF-n1257: 165.20 ps
BUFF-n1258: 177.18 ps
BUFF-n1261: 216.12 ps
NOT-n1273: 216.12 ps
BUFF-n1284: 216.12 ps
NOT-n1296: 216.12 ps
AND-n1307: 216.12 ps
AND-n1308: 216.12 ps
AND-n1309: 216.12 ps
AND-n1310: 255.78 ps
AND-n1311: 217.63 ps
AND-n1312: 217.63 ps
AND-n1313: 217.63 ps
AND-n1314: 257.29 ps
AND-n1315: 249.68 ps
AND-n1316: 249.68 ps
AND-n1317: 249.68 ps
AND-n1318: 289.34 ps
AND-n1319: 245.79 ps
AND-n1320: 245.79 ps
AND-n1321: 245.79 ps
AND-n1322: 285.45 ps
AND-n1323: 296.41 ps
AND-n1324: 296.41 ps
AND-n1325: 296.41 ps
AND-n1326: 336.08 ps
OR-n1327: 216.12 ps
OR-n1329: 217.63 ps
OR-n1331: 249.68 ps
OR-n1333: 245.79 ps
OR-n1335: 296.41 ps
BUFF-n1337: 91.37 ps
INP-n1341: 530.82 ps
NOT-n1344: 530.82 ps
INP-n1348: 490.97 ps
NOT-n1351: 490.97 ps
BUFF-n1355: 141.57 ps
NOT-n1361: 141.57 ps
AND-n1368: 151.81 ps
AND-n1369: 171.28 ps
AND-n1371: 148.57 ps
AND-n1373: 168.04 ps
AND-n1375: 141.57 ps
AND-n1377: 161.03 ps
OR-n1378: 151.81 ps
OR-n1380: 148.57 ps
OR-n1382: 141.57 ps
INP-n1384: 265.76 ps
NOT-n1385: 265.76 ps
AND-n1387: 91.37 ps
NOT-n1389: 105.23 ps
BUFF-n1394: 91.37 ps
NOT-n1406: 91.37 ps
BUFF-n1418: 91.37 ps
NOT-n1430: 91.37 ps
AND-n1441: 91.37 ps
AND-n1442: 91.37 ps
AND-n1443: 91.37 ps
AND-n1444: 131.03 ps
AND-n1445: 105.23 ps
AND-n1446: 105.23 ps
AND-n1447: 105.23 ps
AND-n1448: 144.89 ps
AND-n1449: 528.40 ps
AND-n1450: 528.40 ps
AND-n1451: 528.40 ps
AND-n1452: 568.07 ps
AND-n1453: 523.58 ps
AND-n1454: 523.58 ps
AND-n1455: 523.58 ps
AND-n1456: 563.25 ps
AND-n1457: 529.01 ps
AND-n1458: 529.01 ps
AND-n1459: 529.01 ps
AND-n1460: 568.67 ps
OR-n1461: 91.37 ps
OR-n1464: 105.23 ps
OR-n1467: 528.40 ps
OR-n1470: 523.58 ps
OR-n1473: 529.01 ps
NAND-n1475: 688.62 ps
NAND-n1476: 688.62 ps
NAND-n1477: 688.62 ps
NOT-n1481: 688.62 ps
NAND-n1484: 688.62 ps
NAND-n1485: 688.62 ps
NAND-n1486: 688.62 ps
NOT-n1490: 688.62 ps
NAND-n1493: 673.54 ps
NAND-n1494: 673.54 ps
NAND-n1495: 673.54 ps
NAND-n1498: 709.46 ps
NAND-n1499: 720.63 ps
NAND-n1500: 709.46 ps
NOT-n1504: 709.46 ps
NAND-n1507: 709.46 ps
NAND-n1508: 709.46 ps
NAND-n1509: 709.46 ps
NOT-n1513: 709.46 ps
NAND-n1516: 694.38 ps
NAND-n1517: 694.38 ps
NAND-n1518: 694.38 ps
BUFF-n1521: 673.54 ps
NOT-n1524: 673.54 ps
BUFF-n1525: 673.54 ps
NOT-n1528: 673.54 ps
BUFF-n1529: 694.38 ps
NOT-n1532: 694.38 ps
BUFF-n1533: 694.38 ps
NOT-n1536: 694.38 ps
AND-n1537: 673.54 ps
AND-n1538: 682.53 ps
NOR-n1539: 673.54 ps
AND-n1540: 673.54 ps
AND-n1541: 682.53 ps
NOR-n1542: 673.54 ps
AND-n1543: 694.38 ps
AND-n1544: 703.36 ps
NOR-n1545: 694.38 ps
AND-n1546: 694.38 ps
AND-n1547: 703.36 ps
NOR-n1548: 694.38 ps
NAND-n1549: 673.54 ps
NAND-n1550: 684.75 ps
NAND-n1551: 694.38 ps
NAND-n1552: 705.57 ps
NAND-n1553: 694.38 ps
AND-n1554: 576.25 ps
AND-n1555: 560.99 ps
AND-n1556: 560.99 ps
AND-n1557: 606.14 ps
AND-n1558: 566.41 ps
AND-n1559: 566.41 ps
AND-n1560: 560.99 ps
NAND-n1561: 576.73 ps
NAND-n1562: 565.55 ps
NAND-n1563: 565.55 ps
NOT-n1564: 565.55 ps
NAND-n1565: 572.16 ps
NAND-n1566: 560.99 ps
NAND-n1567: 560.99 ps
NOT-n1568: 560.99 ps
NAND-n1569: 599.36 ps
NAND-n1570: 588.19 ps
NAND-n1571: 588.19 ps
NOT-n1572: 588.19 ps
NAND-n1573: 588.30 ps
NAND-n1574: 577.12 ps
NAND-n1575: 577.12 ps
NOT-n1576: 577.12 ps
NAND-n1577: 582.50 ps
NAND-n1578: 571.33 ps
NAND-n1579: 571.33 ps
NOT-n1580: 571.33 ps
NAND-n1581: 588.30 ps
NAND-n1582: 577.12 ps
NAND-n1583: 577.12 ps
NOT-n1584: 577.12 ps
NAND-n1585: 599.36 ps
NAND-n1586: 588.19 ps
NAND-n1587: 588.19 ps
NOT-n1588: 588.19 ps
NAND-n1589: 599.36 ps
NAND-n1590: 588.19 ps
NAND-n1591: 588.19 ps
NOT-n1592: 588.19 ps
NAND-n1593: 599.36 ps
NAND-n1594: 588.19 ps
NAND-n1595: 588.19 ps
NOT-n1596: 588.19 ps
NAND-n1597: 587.43 ps
NAND-n1598: 576.25 ps
NAND-n1599: 576.25 ps
NOT-n1600: 576.25 ps
BUFF-n1601: 138.05 ps
NOT-n1607: 138.05 ps
AND-n1614: 148.30 ps
AND-n1615: 167.76 ps
AND-n1617: 145.06 ps
AND-n1619: 164.52 ps
AND-n1621: 138.05 ps
AND-n1623: 157.52 ps
OR-n1624: 148.30 ps
OR-n1626: 145.06 ps
OR-n1628: 138.05 ps
BUFF-n1631: 250.92 ps
NOT-n1643: 250.92 ps
BUFF-n1655: 250.92 ps
NOT-n1667: 250.92 ps
AND-n1678: 510.55 ps
AND-n1679: 510.55 ps
AND-n1680: 510.55 ps
AND-n1681: 550.22 ps
AND-n1682: 274.59 ps
AND-n1683: 274.59 ps
AND-n1684: 274.59 ps
AND-n1685: 314.26 ps
AND-n1686: 270.73 ps
AND-n1687: 270.73 ps
AND-n1688: 270.73 ps
AND-n1689: 310.39 ps
AND-n1690: 250.92 ps
AND-n1691: 250.92 ps
AND-n1692: 250.92 ps
AND-n1693: 290.58 ps
AND-n1694: 479.53 ps
AND-n1695: 479.53 ps
AND-n1696: 479.53 ps
AND-n1697: 519.19 ps
OR-n1698: 274.59 ps
OR-n1701: 270.73 ps
OR-n1704: 250.92 ps
OR-n1707: 479.53 ps
BUFF-n1710: 701.17 ps
NOT-n1716: 701.17 ps
BUFF-n1721: 694.83 ps
NOT-n1728: 694.83 ps
AND-n1734: 701.17 ps
AND-n1735: 565.55 ps
AND-n1736: 701.17 ps
AND-n1737: 560.99 ps
AND-n1738: 701.18 ps
AND-n1739: 588.19 ps
AND-n1740: 701.18 ps
AND-n1741: 577.12 ps
AND-n1742: 694.83 ps
AND-n1743: 571.33 ps
AND-n1744: 694.83 ps
AND-n1745: 577.12 ps
AND-n1746: 694.83 ps
AND-n1747: 588.19 ps
AND-n1748: 694.83 ps
AND-n1749: 588.19 ps
AND-n1750: 694.83 ps
AND-n1751: 588.19 ps
NAND-n1752: 483.53 ps
NAND-n1753: 494.70 ps
NAND-n1754: 483.53 ps
NOT-n1758: 483.53 ps
NAND-n1761: 488.70 ps
NAND-n1762: 483.53 ps
NAND-n1763: 483.53 ps
NOT-n1767: 483.53 ps
NAND-n1770: 463.85 ps
NAND-n1771: 475.02 ps
NAND-n1772: 463.85 ps
NAND-n1775: 709.47 ps
NAND-n1776: 720.63 ps
NAND-n1777: 709.47 ps
NOT-n1781: 709.47 ps
NAND-n1784: 709.47 ps
NAND-n1785: 709.47 ps
NAND-n1786: 709.47 ps
NOT-n1790: 709.47 ps
NAND-n1793: 694.38 ps
NAND-n1794: 694.38 ps
NAND-n1795: 694.38 ps
BUFF-n1798: 463.85 ps
NOT-n1801: 463.85 ps
BUFF-n1802: 463.85 ps
NOT-n1805: 463.85 ps
BUFF-n1806: 694.38 ps
NOT-n1809: 694.38 ps
BUFF-n1810: 694.38 ps
NOT-n1813: 694.38 ps
AND-n1814: 463.85 ps
AND-n1815: 472.83 ps
NOR-n1816: 463.85 ps
AND-n1817: 463.85 ps
AND-n1818: 472.83 ps
NOR-n1819: 463.85 ps
AND-n1820: 694.38 ps
AND-n1821: 703.37 ps
